event_id,user_id,ts,event_type,paywall_type,converted,price
e_b9981e415fc74d21,u_5b93257ffdae,2024-05-02 01:05:00,habitDone,,,
e_765479105a214c54,u_c7efdcb6b38e,2024-05-02 01:13:00,appOpen,,,
e_02e36f8bc92a4cd6,u_be4ce71a330c,2024-05-02 01:14:00,habitDone,,,
e_dc3d40e4c72449d8,u_2ab952edbd53,2024-05-02 01:17:00,appOpen,,,
e_75e39672eded41a3,u_bd4380f050f8,2024-05-02 01:18:00,contentViewed_anxiety,,,
e_5457f03e4ce04698,u_e6c631113dd1,2024-05-02 01:19:00,contentViewed_sleep,,,
e_c81deaad348a46d5,u_00872a522d75,2024-05-02 01:24:00,appOpen,,,
e_bb455d57c2ab4552,u_cf424c0c36cb,2024-05-02 01:36:00,habitDone,,,
e_553704b243b340fd,u_1423e7848a12,2024-05-02 01:36:00,contentViewed_bible,,,
e_a553ccda5aa94e90,u_316677e52559,2024-05-02 01:47:00,appOpen,,,
e_2a9aa7b8e7d24018,u_cb9c716a0cba,2024-05-02 01:54:00,appOpen,,,
e_26ef5dd91c5f4ab8,u_508093d19318,2024-05-02 02:02:00,contentViewed_sleep,,,
e_59b7d2b4d9614dfc,u_9f97eecd5f8e,2024-05-02 02:10:00,contentViewed_other,,,
e_9761a251f7024b13,u_197ae3b340d4,2024-05-02 02:28:00,habitDone,,,
e_da814940295b46f1,u_b58d5a1e735f,2024-05-02 02:33:00,contentViewed_anxiety,,,
e_9e2ba575281a4c09,u_f31ab2b0b06f,2024-05-02 02:35:00,appOpen,,,
e_03ee21a645aa4150,u_4c346f5333f1,2024-05-02 02:39:00,contentViewed_anxiety,,,
e_9865580310d0448d,u_00872a522d75,2024-05-02 02:46:00,habitDone,,,
e_293c0bd338af4c31,u_72f2b2d470f3,2024-05-02 02:54:00,appOpen,,,
e_e4651ab045514faf,u_da8b36e58454,2024-05-02 02:54:00,appOpen,,,
e_1dbc14efc0914034,u_71fbe87e8e79,2024-05-02 03:11:00,habitDone,,,
e_9bd321127bd64923,u_4f4a8ca17b0f,2024-05-02 03:15:00,contentViewed_anxiety,,,
e_5949a9e28813434e,u_882d937c328a,2024-05-02 03:17:00,contentViewed_anxiety,,,
e_31265bbe205d4580,u_025cac490301,2024-05-02 03:23:00,habitDone,,,
e_d3b941cfc4034d99,u_99c959cbfead,2024-05-02 03:27:00,habitDone,,,
e_ebac609cc3344e7d,u_508093df3387,2024-05-02 03:31:00,habitDone,,,
e_90e7db6442d64c10,u_000847b59359,2024-05-02 03:31:00,contentViewed_sleep,,,
e_10cc64621ad84aee,u_0f6eaf9123e8,2024-05-02 03:32:00,habitDone,,,
e_edf793fe805c4a4b,u_cb9c716a0cba,2024-05-02 03:37:00,appOpen,,,
e_8fd1d36ba4694379,u_c3edc6ab2bf4,2024-05-02 03:44:00,appOpen,,,
e_04abf620618c4b50,u_4f6e79f21477,2024-05-02 03:49:00,contentViewed_other,,,
e_2f802fef91994681,u_f70efe87facc,2024-05-02 03:55:00,habitDone,,,
e_823cfac8bcad4fdc,u_7b50021098cf,2024-05-02 03:58:00,contentViewed_anxiety,,,
e_f961d0901dc1416e,u_48cf739a1935,2024-05-02 04:09:00,appOpen,,,
e_6d243a34227a4484,u_c3b2402fca8c,2024-05-02 04:23:00,appOpen,,,
e_70ee758baf7f45d8,u_71fbe87e8e79,2024-05-02 04:23:00,appOpen,,,
e_040dc9dc09b94a35,u_f22239c9fd00,2024-05-02 04:24:00,habitDone,,,
e_1fed657fc0354863,u_ebdede3e621e,2024-05-02 04:25:00,appOpen,,,
e_3df30c584aea4c03,u_95f0a0f13df8,2024-05-02 04:27:00,appOpen,,,
e_cec04b076b9c46ae,u_8fb288a4d485,2024-05-02 04:37:00,appOpen,,,
e_c3bc707aad744d0e,u_697d10e6ebb2,2024-05-02 04:43:00,habitDone,,,
e_ed7d0969e27542f7,u_8c4a256fa3e9,2024-05-02 04:48:00,habitDone,,,
e_c3a789e4a0384bb2,u_515e9cc667f3,2024-05-02 04:56:00,appOpen,,,
e_fb575c821ada4c9b,u_9f97eecd5f8e,2024-05-02 05:03:00,habitDone,,,
e_2e59b3c49bd64801,u_147b97a5d258,2024-05-02 05:10:00,contentViewed_other,,,
e_bc1a9cf740cd4f32,u_cb9c716a0cba,2024-05-02 05:13:00,habitDone,,,
e_696a4f9fc5594698,u_ada5092eeb66,2024-05-02 05:14:00,contentViewed_bible,,,
e_187b4fb6e0de4937,u_b9ac085c9d5b,2024-05-02 05:20:00,contentViewed_sleep,,,
e_0d6e7b3283e849dd,u_f95e406d4e70,2024-05-02 05:22:00,contentViewed_other,,,
e_732e99d364ca4190,u_3c375117cce4,2024-05-02 05:22:00,habitDone,,,
e_ec59c47381604295,u_d2393d0133b8,2024-05-02 05:30:00,contentViewed_sleep,,,
e_2130077be0914000,u_735265d6930d,2024-05-02 05:43:00,contentViewed_bible,,,
e_f43d99e30191412c,u_ccb4fc56b88f,2024-05-02 05:45:00,contentViewed_other,,,
e_bd99dcd425514c6b,u_85c465c0c2f4,2024-05-02 05:47:00,appOpen,,,
e_a8b5e4576499410b,u_bde10c3c00d1,2024-05-02 05:49:00,habitDone,,,
e_48670ac6a4fc4616,u_086a5da20dbf,2024-05-02 05:54:00,habitDone,,,
e_567759b8d5b247dc,u_ce690b0a2a7d,2024-05-02 06:16:00,appOpen,,,
e_f84955e4fc70455b,u_a3221e3b4e5b,2024-05-02 06:18:00,contentViewed_other,,,
e_2518ccde68224941,u_9bc50d8d4c19,2024-05-02 06:30:00,contentViewed_other,,,
e_c471b2430719426c,u_1d543edc8ea5,2024-05-02 06:33:00,contentViewed_anxiety,,,
e_77c61fd14e714642,u_ec4e6755f5b9,2024-05-02 06:35:00,appOpen,,,
e_3ac4ee3c46484db4,u_1da85f4478fe,2024-05-02 07:00:00,contentViewed_anxiety,,,
e_9bb028d2a6d14fd9,u_5005d7d8522e,2024-05-02 07:03:00,appOpen,,,
e_33af8d44ca4242bc,u_832b526ba654,2024-05-02 07:16:00,habitDone,,,
e_6ee68a538d6544b3,u_d60fd6e77770,2024-05-02 07:27:00,contentViewed_anxiety,,,
e_8f6570f759de4909,u_422c3b9e7afa,2024-05-02 07:27:00,habitDone,,,
e_b7ad8d440c53467b,u_4f160dd4b1d0,2024-05-02 07:28:00,contentViewed_other,,,
e_402dc9b00a8c46b6,u_899e6cc1717e,2024-05-02 07:36:00,contentViewed_sleep,,,
e_637414b04fbd4a3c,u_fef8c5ff278b,2024-05-02 07:44:00,contentViewed_other,,,
e_4e0a3f7c5593405d,u_515e9cc667f3,2024-05-02 07:45:00,habitDone,,,
e_af57bcfcaada4c56,u_6d2545c9a024,2024-05-02 07:48:00,contentViewed_other,,,
e_fe678e373bef4a31,u_fbe0e9261d41,2024-05-02 07:54:00,habitDone,,,
e_3d56d78dd8eb44be,u_0a2435c3faa3,2024-05-02 07:58:00,habitDone,,,
e_da7051adb27942fe,u_75511ef6707e,2024-05-02 08:11:00,habitDone,,,
e_4c49eeb55f1a40df,u_4d9e0393ce7e,2024-05-02 08:12:00,habitDone,,,
e_9c0fb82a30614989,u_bfb29afcf96f,2024-05-02 08:17:00,habitDone,,,
e_f18ceee969844a7f,u_54ed3ea487ae,2024-05-02 08:17:00,habitDone,,,
e_06adec86c9a74445,u_d5926b1d8050,2024-05-02 08:21:00,paywallShown,sleep,False,
e_3cec29bc698e429d,u_b27b10564eaa,2024-05-02 08:23:00,contentViewed_bible,,,
e_2323e381b2e5480e,u_54232696716c,2024-05-02 08:29:00,habitDone,,,
e_807bb1dd0070421e,u_bd4380f050f8,2024-05-02 08:29:00,contentViewed_anxiety,,,
e_7d427e8f0a4c4537,u_e03e84daecfb,2024-05-02 08:32:00,contentViewed_other,,,
e_9f050c61f41b4a14,u_de1d0b799ad0,2024-05-02 08:33:00,appOpen,,,
e_fec746c2e8c445bc,u_3abfdbfb9b84,2024-05-02 08:35:00,paywallShown,sleep,False,
e_58e6cc18cc7c49f2,u_6e1d66c5fc58,2024-05-02 08:35:00,contentViewed_anxiety,,,
e_3869968f1bdd4429,u_e1249f717caa,2024-05-02 08:41:00,appOpen,,,
e_0a98f6b0e9964f4b,u_1255e0d2d77b,2024-05-02 08:47:00,habitDone,,,
e_9e8dba37e3484397,u_f918f1eac898,2024-05-02 08:48:00,habitDone,,,
e_386538a9a97348db,u_b3ebf8cac76f,2024-05-02 08:48:00,habitDone,,,
e_6d44b965b7d946a3,u_5b93257ffdae,2024-05-02 08:50:00,appOpen,,,
e_a5da3a18ceec4957,u_a5ce2adc32b4,2024-05-02 08:58:00,contentViewed_other,,,
e_a4ed9a9db0c44495,u_29f8ed7e11d3,2024-05-02 08:58:00,contentViewed_other,,,
e_bdc80f5bfac04e3f,u_e530e878b1b3,2024-05-02 09:02:00,paywallShown,anxiety,False,
e_3fcff3af8b6849f4,u_b58d5a1e735f,2024-05-02 09:09:00,contentViewed_anxiety,,,
e_a86b3f8d8e194a77,u_302621428096,2024-05-02 09:10:00,contentViewed_other,,,
e_8f39e3800be54024,u_8fbc8fc667ac,2024-05-02 09:17:00,appOpen,,,
e_ab5f8e12ca0d4a46,u_1da85f4478fe,2024-05-02 09:19:00,paywallShown,anxiety,False,
e_97306cdcdc434e30,u_7f1a01da615d,2024-05-02 09:21:00,habitDone,,,
e_10a3716ef1ae4e92,u_cf424c0c36cb,2024-05-02 09:23:00,paywallShown,biblestudy,False,
e_2851c96b78104706,u_00793a107647,2024-05-02 09:32:00,habitDone,,,
e_29ead39f969b4b13,u_b8fb81ba3916,2024-05-02 09:33:00,appOpen,,,
e_401562fecb2a486c,u_1ec4525fd372,2024-05-02 09:33:00,contentViewed_sleep,,,
e_cff31524a0b6436d,u_3ff1ab0503cf,2024-05-02 09:37:00,habitDone,,,
e_ac20ab867c9f481d,u_54ed3ea487ae,2024-05-02 09:38:00,contentViewed_bible,,,
e_f505dcf529214748,u_85c465c0c2f4,2024-05-02 09:46:00,appOpen,,,
e_bb7e802b43474595,u_a5ce2adc32b4,2024-05-02 09:55:00,habitDone,,,
e_bb6682271a1a4711,u_b39c141b3a10,2024-05-02 09:58:00,paywallShown,anxiety,False,
e_dcbd3ae88aa8491f,u_8cc62bbe34d4,2024-05-02 10:00:00,paywallShown,biblestudy,True,
e_0bb58fee27944c3c,u_9c0b902ba48a,2024-05-02 10:04:00,contentViewed_other,,,
e_d74e69ce7d6041c5,u_71fbe87e8e79,2024-05-02 10:06:00,habitDone,,,
e_6bd5d4b651034f20,u_8cc62bbe34d4,2024-05-02 10:07:00,purchaseCompleted,biblestudy,,29.99
e_9c413fad3fe54604,u_154180715f61,2024-05-02 10:08:00,habitDone,,,
e_474f4ab3e7c14484,u_af2d42f409a9,2024-05-02 10:10:00,habitDone,,,
e_bc9867ac26874dd4,u_fd6848d76839,2024-05-02 10:18:00,appOpen,,,
e_6e2d8753147b4767,u_1401a78700ae,2024-05-02 10:22:00,habitDone,,,
e_ee0842cf1e434d18,u_5a896bc7ce79,2024-05-02 10:23:00,contentViewed_anxiety,,,
e_c29d5fbace604f28,u_1aa2535adadc,2024-05-02 10:26:00,contentViewed_other,,,
e_6bc7625ff0a64d0c,u_75db01f6fd36,2024-05-02 10:28:00,habitDone,,,
e_ba5e1ffefb454802,u_064b374707eb,2024-05-02 10:40:00,habitDone,,,
e_134e0f6115d94523,u_0412c4612b61,2024-05-02 10:42:00,appOpen,,,
e_70179cbc05e5454d,u_c3b2402fca8c,2024-05-02 10:43:00,contentViewed_other,,,
e_d1e3f2d067564a2f,u_cf424c0c36cb,2024-05-02 10:50:00,contentViewed_other,,,
e_23911f83f0c54fd4,u_8cf6b681ecf0,2024-05-02 10:53:00,contentViewed_anxiety,,,
e_5c2c5c156b234b4d,u_92e05ecfa13b,2024-05-02 11:00:00,appOpen,,,
e_5490ec58858e4789,u_07c29cd41a53,2024-05-02 11:01:00,habitDone,,,
e_bc2757761a5d469a,u_1da85f4478fe,2024-05-02 11:03:00,habitDone,,,
e_363b4eb949574118,u_5e378d966e57,2024-05-02 11:05:00,paywallShown,generic,False,
e_7176b0d4580a493d,u_eae0adbba53b,2024-05-02 11:05:00,paywallShown,anxiety,False,
e_64270d11222f4bad,u_4695fc915efc,2024-05-02 11:08:00,paywallShown,biblestudy,False,
e_655b63c31e1f48cc,u_025e0c194d20,2024-05-02 11:09:00,paywallShown,biblestudy,False,
e_36b4b89d0c07417a,u_28250dd793ed,2024-05-02 11:14:00,appOpen,,,
e_5a98d0583b3041f2,u_de1d0b799ad0,2024-05-02 11:18:00,appOpen,,,
e_43c0723c71364542,u_8995590cbba8,2024-05-02 11:23:00,habitDone,,,
e_6b1ffb7f807b460b,u_c58aaa8694d3,2024-05-02 11:35:00,habitDone,,,
e_30de47c502bc4c3e,u_bd4380f050f8,2024-05-02 11:44:00,habitDone,,,
e_90e0342f17624717,u_c5d2c839f7a4,2024-05-02 11:45:00,habitDone,,,
e_f8561d59685c4e74,u_f6df38fc1690,2024-05-02 11:46:00,contentViewed_anxiety,,,
e_b282b7bbf3894688,u_c5d2c839f7a4,2024-05-02 11:53:00,contentViewed_sleep,,,
e_e8c7d79d885443f3,u_29f5bfbc7288,2024-05-02 12:03:00,appOpen,,,
e_8c45bcac4090451e,u_cebf2ed1d6c9,2024-05-02 12:06:00,contentViewed_anxiety,,,
e_550045fd784945b4,u_3c375117cce4,2024-05-02 12:12:00,paywallShown,biblestudy,True,
e_3394d6e98e744bc8,u_778ef525ca02,2024-05-02 12:13:00,appOpen,,,
e_19aa84fe53bb4367,u_c498c30da687,2024-05-02 12:20:00,habitDone,,,
e_d19b840a98f84e62,u_3c375117cce4,2024-05-02 12:21:00,purchaseCompleted,biblestudy,,29.99
e_81f6f8ac3c094ff8,u_26a154dc9264,2024-05-02 12:25:00,paywallShown,biblestudy,False,
e_a654c54771bc49a4,u_b8fb81ba3916,2024-05-02 12:26:00,contentViewed_anxiety,,,
e_1ae297b628824868,u_85c465c0c2f4,2024-05-02 12:29:00,appOpen,,,
e_0c1c55825d1e4a4e,u_cf424c0c36cb,2024-05-02 12:32:00,appOpen,,,
e_6ac0c3143fd04776,u_4f6e79f21477,2024-05-02 12:36:00,paywallShown,sleep,False,
e_6f9fac56d04c416b,u_1ec7d6f56b7d,2024-05-02 12:37:00,appOpen,,,
e_f67ab1ef19634068,u_3ed19f86675f,2024-05-02 12:40:00,contentViewed_anxiety,,,
e_841611510d6a4ae8,u_aa1e96ed8868,2024-05-02 12:44:00,contentViewed_other,,,
e_ed0a55100b83446e,u_e6a91a625462,2024-05-02 12:49:00,habitDone,,,
e_adc2908b0da64d9b,u_2595cee18f7e,2024-05-02 12:52:00,contentViewed_sleep,,,
e_53a947500fa04c21,u_02053f2a18d1,2024-05-02 12:55:00,paywallShown,anxiety,False,
e_e432d76b10f04f19,u_94703f694e25,2024-05-02 12:56:00,paywallShown,sleep,False,
e_9b459a763c8d4d02,u_1d543edc8ea5,2024-05-02 13:10:00,contentViewed_anxiety,,,
e_22c7637a818d4e54,u_1fefd6e50fb2,2024-05-02 13:12:00,contentViewed_bible,,,
e_9dff66a2d9e14b6b,u_fd839bfe5c4b,2024-05-02 13:17:00,contentViewed_sleep,,,
e_d7d156ff5bc142a1,u_6e1d66c5fc58,2024-05-02 13:23:00,contentViewed_anxiety,,,
e_e405d57fa66a48ef,u_cb9c716a0cba,2024-05-02 13:26:00,habitDone,,,
e_631ca04c6c894022,u_ce690b0a2a7d,2024-05-02 13:28:00,habitDone,,,
e_133db01fc91b4bc2,u_4318070d60ed,2024-05-02 13:36:00,habitDone,,,
e_4962ef088ec74e36,u_1d543edc8ea5,2024-05-02 13:36:00,paywallShown,generic,False,
e_839f5ac965ec4625,u_fd6848d76839,2024-05-02 13:47:00,appOpen,,,
e_7935161783d64685,u_0b72b2da01da,2024-05-02 13:47:00,habitDone,,,
e_6d5dfb528f1c4dec,u_a392fbdaae9b,2024-05-02 13:47:00,appOpen,,,
e_286283c95e4e49fb,u_71bbb9a287a7,2024-05-02 13:49:00,paywallShown,sleep,False,
e_f4d683188bc74e51,u_3e504576412e,2024-05-02 13:56:00,habitDone,,,
e_f99cd398f4db4946,u_8b1a2136c77e,2024-05-02 13:58:00,paywallShown,anxiety,False,
e_a552384c808844ab,u_e67746e60ed2,2024-05-02 14:12:00,contentViewed_other,,,
e_32d5fdf590e547b2,u_9e19d078ea5e,2024-05-02 14:20:00,paywallShown,biblestudy,False,
e_d4482f900db84b60,u_453898bfb87d,2024-05-02 14:21:00,contentViewed_other,,,
e_a3ac7c5eed3d4d57,u_5a896bc7ce79,2024-05-02 14:25:00,paywallShown,generic,False,
e_b8dc683ba0934e55,u_ebdede3e621e,2024-05-02 14:27:00,paywallShown,biblestudy,False,
e_61499843b5a44e62,u_7904fb82f5a2,2024-05-02 14:30:00,paywallShown,sleep,False,
e_cf74c68d442e4a16,u_1da85f4478fe,2024-05-02 14:32:00,contentViewed_anxiety,,,
e_fcaf40ca44dc4807,u_555d6f4b44aa,2024-05-02 14:34:00,habitDone,,,
e_bd135f43dd1c4998,u_8be54700a05a,2024-05-02 14:35:00,paywallShown,generic,False,
e_516dfdd6493e4e55,u_5b93257ffdae,2024-05-02 14:37:00,habitDone,,,
e_83ce67c3c1f24b43,u_26a154dc9264,2024-05-02 14:41:00,paywallShown,generic,False,
e_479af71222bc49ba,u_025cac490301,2024-05-02 14:42:00,contentViewed_sleep,,,
e_d089a1923d6d4101,u_6ae1ca7dbbb8,2024-05-02 14:49:00,habitDone,,,
e_9fe0cffb8ace4fc1,u_7b50021098cf,2024-05-02 14:57:00,contentViewed_anxiety,,,
e_8ffcd44d3f704dba,u_580c0ca20b8a,2024-05-02 15:05:00,contentViewed_other,,,
e_8b08c5451a6a4a07,u_92e05ecfa13b,2024-05-02 15:12:00,appOpen,,,
e_3187f88948f34ff1,u_54ed3ea487ae,2024-05-02 15:21:00,appOpen,,,
e_aa62fd0277374d73,u_9110ac41bee3,2024-05-02 15:21:00,paywallShown,anxiety,False,
e_3059d89a7269402b,u_d72d90e289b3,2024-05-02 15:26:00,paywallShown,generic,False,
e_200e1c3f6e0349fe,u_bf3be7708ca3,2024-05-02 15:29:00,appOpen,,,
e_a52f98833baf4e3f,u_3482ff7c007e,2024-05-02 15:40:00,contentViewed_bible,,,
e_528fa0f3387f4746,u_2986611cf661,2024-05-02 15:46:00,habitDone,,,
e_bf73f99d451a474e,u_05eabcfe7a14,2024-05-02 15:48:00,contentViewed_anxiety,,,
e_ecb68afdc3054974,u_a0143a4b78fc,2024-05-02 15:49:00,appOpen,,,
e_67ec46b644d34686,u_037bc18b7ff0,2024-05-02 15:50:00,appOpen,,,
e_38de87aa227c40f1,u_190f87226fe0,2024-05-02 15:50:00,appOpen,,,
e_f934c2f625e242fd,u_9c03209d4a3c,2024-05-02 15:57:00,paywallShown,anxiety,False,
e_8e8371c596ff45ac,u_db3abf39d19c,2024-05-02 16:07:00,appOpen,,,
e_cd62beec1aee4114,u_1fefd6e50fb2,2024-05-02 16:13:00,contentViewed_bible,,,
e_112c3eeadcf248a2,u_5e378d966e57,2024-05-02 16:14:00,appOpen,,,
e_93d71c6d25a4491c,u_738b86bfd0ba,2024-05-02 16:18:00,paywallShown,anxiety,False,
e_28b6071380d44738,u_56b891e842b0,2024-05-02 16:19:00,paywallShown,generic,False,
e_abc04e8b597c45d7,u_61375e2520e3,2024-05-02 16:21:00,appOpen,,,
e_be03e56e1254482c,u_5e378d966e57,2024-05-02 16:43:00,habitDone,,,
e_953542053a2644b3,u_e2d980e0e5b7,2024-05-02 16:47:00,contentViewed_anxiety,,,
e_1d003ac865464007,u_064b374707eb,2024-05-02 16:56:00,habitDone,,,
e_bb7512a25f9e4379,u_0f96e029768b,2024-05-02 17:03:00,appOpen,,,
e_69dbc4620bfc46c9,u_9f32d7501461,2024-05-02 17:03:00,contentViewed_other,,,
e_db75a92466864962,u_d0d398c5fe27,2024-05-02 17:07:00,paywallShown,sleep,False,
e_c64087622b2445b2,u_6e1d66c5fc58,2024-05-02 17:10:00,appOpen,,,
e_93c187d37cd84146,u_d21a8d4d18ad,2024-05-02 17:14:00,contentViewed_other,,,
e_aee814e415c04974,u_03b69254fcf3,2024-05-02 17:17:00,contentViewed_other,,,
e_6e978ddcf9cf49d8,u_a8a9f13e50b5,2024-05-02 17:24:00,habitDone,,,
e_2321efa8c64d44c1,u_6684e882b04e,2024-05-02 17:25:00,habitDone,,,
e_10d9c489a8c74784,u_6ce1a870198d,2024-05-02 17:26:00,contentViewed_anxiety,,,
e_b60489affe3b463d,u_103fbb2982bb,2024-05-02 17:42:00,contentViewed_other,,,
e_fc80483106ff4830,u_1d543edc8ea5,2024-05-02 17:42:00,appOpen,,,
e_38d604424bd94e3e,u_4307509b24fc,2024-05-02 17:47:00,contentViewed_sleep,,,
e_9ce45a8b519843e8,u_72f2b2d470f3,2024-05-02 17:47:00,paywallShown,biblestudy,False,
e_34653236df314286,u_741107b6cf6a,2024-05-02 17:48:00,appOpen,,,
e_c9e0720b5a5548b9,u_1e1895573a23,2024-05-02 17:51:00,habitDone,,,
e_ea621bd2fe72479c,u_95f0a0f13df8,2024-05-02 17:56:00,contentViewed_other,,,
e_9c41648891a04e9e,u_cf8c376266cc,2024-05-02 17:59:00,appOpen,,,
e_79031401648348d1,u_bdead18cbc13,2024-05-02 18:03:00,paywallShown,sleep,False,
e_cd2c6e1cc16149a0,u_1cfe0bfc4559,2024-05-02 18:06:00,appOpen,,,
e_c9973bb9e648458e,u_41be712e26b9,2024-05-02 18:11:00,contentViewed_bible,,,
e_321c1ed652d247d9,u_bdead18cbc13,2024-05-02 18:12:00,appOpen,,,
e_fbde68b8fafc4a78,u_7b9dfbef9bb5,2024-05-02 18:12:00,paywallShown,biblestudy,False,
e_afec8bb51fa047a0,u_24d999237dd4,2024-05-02 18:13:00,contentViewed_other,,,
e_5a78e2a808dd470d,u_4b30aca89c52,2024-05-02 18:24:00,contentViewed_other,,,
e_f534f2a084654fb3,u_844a80fbcf20,2024-05-02 18:25:00,contentViewed_anxiety,,,
e_7e4f9efde60e4ed2,u_4f272f0a3316,2024-05-02 18:28:00,habitDone,,,
e_9a3af7705b694d11,u_e530e878b1b3,2024-05-02 18:28:00,contentViewed_sleep,,,
e_dcf39cce83cb48d9,u_d3e51a24f6e2,2024-05-02 18:29:00,paywallShown,biblestudy,False,
e_2aa24372da704b00,u_f22239c9fd00,2024-05-02 18:43:00,contentViewed_sleep,,,
e_621e7156b4a045eb,u_f31ab2b0b06f,2024-05-02 18:43:00,paywallShown,generic,False,
e_4bb6bc35a6e847ae,u_6ca2b7ecf836,2024-05-02 18:44:00,contentViewed_anxiety,,,
e_0c9b80ce359846b9,u_c2806d0657c8,2024-05-02 18:48:00,appOpen,,,
e_ef1901cf033444ce,u_66511077109f,2024-05-02 18:50:00,habitDone,,,
e_3e69d081453d42aa,u_d676c702ab4a,2024-05-02 18:54:00,appOpen,,,
e_904e7830b7e949ba,u_9fe118df4b41,2024-05-02 19:06:00,contentViewed_anxiety,,,
e_70f8c1e142024dec,u_d60fd6e77770,2024-05-02 19:07:00,contentViewed_other,,,
e_0d02592e7f154504,u_eec8cb3cbea4,2024-05-02 19:07:00,contentViewed_sleep,,,
e_049d30920f4646a4,u_2920186fac8d,2024-05-02 19:09:00,paywallShown,sleep,False,
e_235fdc7c551740b9,u_ad3e60cbb9f2,2024-05-02 19:11:00,appOpen,,,
e_d880750b67df4a2f,u_f74a6e6445e0,2024-05-02 19:11:00,paywallShown,anxiety,False,
e_c8e11b80fb77485a,u_96c28838b0ae,2024-05-02 19:30:00,contentViewed_sleep,,,
e_d8c858306a2848fe,u_7c926090b96e,2024-05-02 19:30:00,appOpen,,,
e_d0317f9524f34342,u_123c7b09a2b2,2024-05-02 19:34:00,appOpen,,,
e_75f64cddf61d4a13,u_cf424c0c36cb,2024-05-02 19:34:00,contentViewed_sleep,,,
e_93e1e9fe0ba1413c,u_4f272f0a3316,2024-05-02 19:36:00,appOpen,,,
e_1418392fe975403e,u_086a5da20dbf,2024-05-02 19:39:00,paywallShown,sleep,False,
e_69b88653e687474c,u_219712d1051c,2024-05-02 19:45:00,paywallShown,biblestudy,False,
e_3bc5120071f14113,u_49c674c24aad,2024-05-02 19:49:00,appOpen,,,
e_395f1b5f8d88445e,u_065682b8a0c2,2024-05-02 19:52:00,paywallShown,biblestudy,False,
e_efb634b56c814891,u_5a69bc9bf96e,2024-05-02 19:53:00,contentViewed_other,,,
e_ab718a765f8b4c82,u_1592d7ed7a46,2024-05-02 19:56:00,paywallShown,anxiety,False,
e_ef273c30b0cd454f,u_81e60629a076,2024-05-02 20:03:00,paywallShown,biblestudy,False,
e_f0538b1ca40449c1,u_856bdab17c8f,2024-05-02 20:04:00,paywallShown,biblestudy,False,
e_1eb064a4c2e541cc,u_dae494c5c1d4,2024-05-02 20:09:00,appOpen,,,
e_c737075429154e10,u_1ed22cc27a02,2024-05-02 20:10:00,appOpen,,,
e_51532d659a824df1,u_9872918b822a,2024-05-02 20:10:00,appOpen,,,
e_8c060600b17444bc,u_555d6f4b44aa,2024-05-02 20:12:00,habitDone,,,
e_6cc004d52d2d4c72,u_f28b834c97f2,2024-05-02 20:15:00,appOpen,,,
e_4a0af91802a14624,u_4f272f0a3316,2024-05-02 20:33:00,contentViewed_other,,,
e_db2ba89509214cab,u_eec8cb3cbea4,2024-05-02 20:46:00,contentViewed_sleep,,,
e_7e198c6b8fba4216,u_9f32d7501461,2024-05-02 21:11:00,appOpen,,,
e_2f26a8af2df244d8,u_e67746e60ed2,2024-05-02 21:17:00,contentViewed_bible,,,
e_5fafc1f92b7f42cb,u_bee4a1cb95aa,2024-05-02 21:22:00,contentViewed_other,,,
e_399d20afc51f40f5,u_253a565fc359,2024-05-02 21:30:00,paywallShown,sleep,False,
e_2e5ed9f148104913,u_c498c30da687,2024-05-02 21:44:00,contentViewed_other,,,
e_667b86b4c75744cb,u_c768100fe2c5,2024-05-02 21:46:00,contentViewed_anxiety,,,
e_1d5cf982779e4043,u_697d10e6ebb2,2024-05-02 21:48:00,paywallShown,generic,False,
e_09cb698be60d45c2,u_738b86bfd0ba,2024-05-02 21:50:00,paywallShown,biblestudy,True,
e_ecf7469143684346,u_738b86bfd0ba,2024-05-02 21:55:00,purchaseCompleted,biblestudy,,29.99
e_c812fe32831c4a99,u_e3b65a1e7048,2024-05-02 21:56:00,paywallShown,biblestudy,False,
e_20134e5b71ee4f51,u_c8d85c6fecd9,2024-05-02 22:00:00,contentViewed_anxiety,,,
e_0858ea75fd4b46fe,u_4d9e0393ce7e,2024-05-02 22:03:00,contentViewed_other,,,
e_b43378e702714c4c,u_3c375117cce4,2024-05-02 22:10:00,contentViewed_sleep,,,
e_9fd40f18576f427b,u_eeb1388ee5a2,2024-05-02 22:12:00,contentViewed_anxiety,,,
e_df74a61163a34b4d,u_a2a1898f316f,2024-05-02 22:13:00,contentViewed_anxiety,,,
e_3c381827382c449a,u_719d2c1cef79,2024-05-02 22:14:00,habitDone,,,
e_db312e129e2c4a52,u_2f9f363dd0a3,2024-05-02 22:17:00,appOpen,,,
e_f930fe40e475487d,u_23db1d860266,2024-05-02 22:22:00,habitDone,,,
e_6164390390044b00,u_3b96eb2efc23,2024-05-02 22:22:00,contentViewed_other,,,
e_8677e55f0b4b40c6,u_8cf6b681ecf0,2024-05-02 22:23:00,contentViewed_anxiety,,,
e_c0d5c8daa2824bfc,u_802960f844f3,2024-05-02 22:30:00,paywallShown,biblestudy,False,
e_3161bcee2a304422,u_ef2a2c97bc30,2024-05-02 22:40:00,paywallShown,generic,False,
e_6c22a62fd6de47bf,u_1940b775d661,2024-05-02 22:46:00,habitDone,,,
